comentarios,source,fecha,tiene_groseria,comentarios_censurados,etiqueta,etiqueta_predicha,relevancia
"Cuando el arte y la pasión se encuentran, se crea un legado. Luis Miguel & Tequila Don Ramón, la excelencia de hacer tequila.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"Cuando el arte y la pasión se encuentran, se crea un legado. Luis Miguel & Tequila Don Ramón, la excelencia de hacer tequila.",positivo_sugerencia,neutral,3.272069321451765
"¿Con ganas de algo diferente?. Esta es tu señal, 
@StephAlvarez_
 tiene lo que necesitas. Manda DM a Steph y descubre las sorpresas que tiene para ti.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"¿Con ganas de algo diferente?. Esta es tu señal, 
@StephAlvarez_
 tiene lo que necesitas. Manda DM a Steph y descubre las sorpresas que tiene para ti.",neutral,neutral,3.821996725607189
"""Zócalo ciudadano"", es infinita la capacidad para generar estupideces.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"""Zócalo ciudadano"", es infinita la capacidad para generar estupideces.",neutral,neutral,2.355997914502268
"Vaya manera de tirar los recursos públicos, cómo si sobrara el dinero, son unos vulgares bandidos",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"Vaya manera de tirar los recursos públicos, cómo si sobrara el dinero, son unos vulgares bandidos",neutral,neutral,3.438903579477788
"Pues su trabajo puede pasar pero el del alcalde de GAM  JEAN CARLO UNA VERDADER A PORQUERÍA SU TRANSPORTE PUBLICO UNA VERDADERA VERGÜENZA, MUSICA A TODO LO QUEDA HACIENDO BASE DE LO QUE DURAN 3 ALTOS TRES SEMAFOROS EN AV EDUARDO MOLINSY DE AHÍ MANEJAN COMO LOCOS",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,True,"Pues su trabajo puede pasar pero el del alcalde de GAM  JEAN CARLO UNA VERDADER A ********* SU TRANSPORTE PUBLICO UNA VERDADERA VERGÜENZA, MUSICA A TODO LO QUEDA HACIENDO BASE DE LO QUE DURAN 3 ALTOS TRES SEMAFOROS EN AV EDUARDO MOLINSY DE AHÍ MANEJAN COMO LOCOS",negativo,neutral,5.093645307322749
También se encuentran estas posatales de Dinamarca,rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,También se encuentran estas posatales de Dinamarca,neutral,neutral,1.9440688821611407
"4 HOURS TO GO!

The clock’s ticking, and the community-led launch of $SKORAI is almost here 

→ $150K in rewards
→ Community Fair Launch
→ $0 IMC
→ Founder-backed

History’s about to be made 
Are you in? 

#SKORAI #Token #TokenListing #TokenLaunch #MEXC",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"4 HOURS TO GO!

The clock’s ticking, and the community-led launch of $SKORAI is almost here 

→ $150K in rewards
→ Community Fair Launch
→ $0 IMC
→ Founder-backed

History’s about to be made 
Are you in? 

#SKORAI #Token #TokenListing #TokenLaunch #MEXC",neutral,neutral,4.221687353994121
Aeroméxico celebra a quienes han volado toda su vida y hacen volar nuestra cultura. #FanáticosDelArteDeVolar,rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,Aeroméxico celebra a quienes han volado toda su vida y hacen volar nuestra cultura. #FanáticosDelArteDeVolar,positivo_sugerencia,neutral,3.277440369904607
"A partir del 14 de abril podrás consultar los perfiles de las personas candidatas en el Proceso Electoral Local Extraordinario 2024-2025, a través del sistema “Candidatas y Candidatos, Conóceles Judicial”, en esta liga: https://iecm.mx/www/sites/poder_judicial/conoceles.html?twclid=21xywd1zg27lmxu7hpzydbmxmw…
#TúDecidesQuiénJuzga",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"A partir del 14 de abril podrás consultar los perfiles de las personas candidatas en el Proceso Electoral Local Extraordinario 2024-2025, a través del sistema “Candidatas y Candidatos, Conóceles Judicial”, en esta liga: https://iecm.mx/www/sites/poder_judicial/conoceles.html?twclid=21xywd1zg27lmxu7hpzydbmxmw…
#TúDecidesQuiénJuzga",neutral,neutral,4.447243950936802
"¿Sabías que puedes invertir en acciones y ETFs internacionales desde México?

A través del Sistema Internacional de Cotizaciones (SIC), es posible acceder desde las Casas de Bolsa a emisoras como Tesla, Amazon, Microsoft, Nvidia… y a cientos de ETFs que replican distintos",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"¿Sabías que puedes invertir en acciones y ETFs internacionales desde México?

A través del Sistema Internacional de Cotizaciones (SIC), es posible acceder desde las Casas de Bolsa a emisoras como Tesla, Amazon, Microsoft, Nvidia… y a cientos de ETFs que replican distintos",neutral,neutral,4.309007170563383
"MATÓ a UNA VIEJITA, y SE OCULTÓ 7 AÑOS
Arturo Miranda
En 2018 trabajó como albañil en casa de la señora María Victoria en 
@XochimilcoAl
 
Quería robarle y la mató.
Estuvo oculto por años.
Agentes de Inteligencia de 
@SSC_CDMX
 y 
@PDI_FGJCDMX
 ya lo detuvieron.
Así llegó a prisión.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"MATÓ a UNA VIEJITA, y SE OCULTÓ 7 AÑOS
Arturo Miranda
En 2018 trabajó como albañil en casa de la señora María Victoria en 
@XochimilcoAl
 
Quería robarle y la mató.
Estuvo oculto por años.
Agentes de Inteligencia de 
@SSC_CDMX
 y 
@PDI_FGJCDMX
 ya lo detuvieron.
Así llegó a prisión.",neutral,neutral,4.838566289891421
"SISMO Magnitud 4.3 Loc  28 km al SUROESTE de PIJIJIAPAN, CHIS 17/04/25 21:43:28 Lat 15.50 Lon -93.39 Pf 96 km",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"SISMO Magnitud 4.3 Loc  28 km al SUROESTE de PIJIJIAPAN, CHIS 17/04/25 21:43:28 Lat 15.50 Lon -93.39 Pf 96 km",neutral,neutral,4.382016310285163
"¡Más acciones así!  Policías del #Edomex ayudaron a un perrito que había sido atropellado en calles de Metepec 

Los elementos lo llevaron a un veterinario para su pronta atención",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"¡Más acciones así!  Policías del #Edomex ayudaron a un perrito que había sido atropellado en calles de Metepec 

Los elementos lo llevaron a un veterinario para su pronta atención",neutral,neutral,4.204942372600716
"LA #TUTA SERÁ EXTRADITADO A LOS ESTADOS UNIDOS

Juez Federal niega amparo a Servando ""N"", alias ""La Tuta"", exlíder de La Familia Michoacana y Los Caballeros Templarios, quien pretendía evitar su extradición a Estados Unidos.",rtp_cdmx_respuestas_20250418_010848.csv,2025-04-18,False,"LA #TUTA SERÁ EXTRADITADO A LOS ESTADOS UNIDOS

Juez Federal niega amparo a Servando ""N"", alias ""La Tuta"", exlíder de La Familia Michoacana y Los Caballeros Templarios, quien pretendía evitar su extradición a Estados Unidos.",neutral,neutral,3.3512079311906118
"Titulación Por Experiencia Laboral en 3 Meses 

 Sin Exámenes ni Cursos.
 Con base en su Experiencia Laboral.
 En línea o presencial.    
 Sin descuidar su trabajo.   
 Valido Para todo México.

 Envíenos un Correo Electrónico:  DictamenCeneval@hotmail.com",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Titulación Por Experiencia Laboral en 3 Meses 

 Sin Exámenes ni Cursos.
 Con base en su Experiencia Laboral.
 En línea o presencial.    
 Sin descuidar su trabajo.   
 Valido Para todo México.

 Envíenos un Correo Electrónico:  DictamenCeneval@hotmail.com",neutral,neutral,3.909369586261589
"En vez de hacer videos implementa mejores acciones de seguridad, sus número no reflejan la angustia con la que viven las familias mexicanas por la delincuencia que va en aumento, parece que no hay jefa de gobierno",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"En vez de hacer videos implementa mejores acciones de seguridad, sus número no reflejan la angustia con la que viven las familias mexicanas por la delincuencia que va en aumento, parece que no hay jefa de gobierno",negativo,negativo,4.390368234089714
La realidad es que su gobierno es la misma maña que la de Mancera infracciones no cometidas y en vez de tantas cámaras mejor arreglen calles  AMLO les pidió arreglar y usted cómo jefa delegacional no lo hizo,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,La realidad es que su gobierno es la misma maña que la de Mancera infracciones no cometidas y en vez de tantas cámaras mejor arreglen calles  AMLO les pidió arreglar y usted cómo jefa delegacional no lo hizo,positivo_sugerencia,positivo_sugerencia,4.638788352253606
Ciudad baches y ciudad delincuencia,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Ciudad baches y ciudad delincuencia,negativo,neutral,1.7267240554408918
Es puro circo al estilo colonial,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Es puro circo al estilo colonial,neutral,neutral,1.6447883588329355
Que viva el lomo de clara brugada,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Que viva el lomo de clara brugada,neutral,neutral,1.9266032283946524
"La #CDMX que no atiendes es esta, la realidad te explota en la cara y no te importa. ""El tiempo de honrarte a ti misma concluirá"", Maximus Décimus Meridius, Gladiador",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"La #CDMX que no atiendes es esta, la realidad te explota en la cara y no te importa. ""El tiempo de honrarte a ti misma concluirá"", Maximus Décimus Meridius, Gladiador",positivo_sugerencia,neutral,3.307210934157537
"Inauguramos el 
@BosqueFest
 Spora 2025 que contará con más de 200 actividades gratuitas del 17 al 27 de abril. Esta cuarta edición está dedicada a los hongos y su papel esencial en la vida. Reconocemos el esfuerzo del sector público y de la iniciativa privada que ha hecho posible",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Inauguramos el 
@BosqueFest
 Spora 2025 que contará con más de 200 actividades gratuitas del 17 al 27 de abril. Esta cuarta edición está dedicada a los hongos y su papel esencial en la vida. Reconocemos el esfuerzo del sector público y de la iniciativa privada que ha hecho posible",neutral,neutral,5.004488535729285
"Bienvenidos al canal oficial de YouTube de Indy Fontaine! Sumérgete en el fascinante mundo de ""Libérame"", una poderosa canción que explora temas de libertad, empoderamiento y autodescubrimiento. Experimenta las melodías profundas y letras conmovedoras que caracterizan la música",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Bienvenidos al canal oficial de YouTube de Indy Fontaine! Sumérgete en el fascinante mundo de ""Libérame"", una poderosa canción que explora temas de libertad, empoderamiento y autodescubrimiento. Experimenta las melodías profundas y letras conmovedoras que caracterizan la música",positivo_sugerencia,neutral,3.570319850199673
"Are you ready to embrace the ultimate comfort and happiness on a sun-soaked beach? Dive into comfort and happiness with our sensational swimsuits!
Get it now https://luscreation.co/swim-romper?twclid=258s4yn2islpstkybjnvg689eb",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Are you ready to embrace the ultimate comfort and happiness on a sun-soaked beach? Dive into comfort and happiness with our sensational swimsuits!
Get it now https://luscreation.co/swim-romper?twclid=258s4yn2islpstkybjnvg689eb",neutral,neutral,4.485929097152939
"Nos sumamos a la campaña de la #OMS
 Comienzos saludables, futuros esperanzadores

En 2025, en UNNA nos unimos al llamado global de la Organización Mundial de la Salud 
@who
 para priorizar la salud materno-infantil.

#SaludMaternoInfantil #MaternidadSegura #UnnaInfancia",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"Nos sumamos a la campaña de la #OMS
 Comienzos saludables, futuros esperanzadores

En 2025, en UNNA nos unimos al llamado global de la Organización Mundial de la Salud 
@who
 para priorizar la salud materno-infantil.

#SaludMaternoInfantil #MaternidadSegura #UnnaInfancia",positivo_sugerencia,neutral,3.6784493507868055
"AYUDA!
DESAPARECE COLOMBIANA en CDMX…ERA PARTE de LAS CHICAS de LA BOUTIQUE VIP
María Camila Díaz
Llegó de Medellín.
Aquí trabajaba como acompañante.
Se anunciaba en 
@LaBoutiquevip2
 el portal q antes era Zona Divas
Desapareció en 
@BJAlcaldia
 
Su familia y 
@FiscaliaCDMX
 la busca",rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,"AYUDA!
DESAPARECE COLOMBIANA en CDMX…ERA PARTE de LAS CHICAS de LA BOUTIQUE VIP
María Camila Díaz
Llegó de Medellín.
Aquí trabajaba como acompañante.
Se anunciaba en 
@LaBoutiquevip2
 el portal q antes era Zona Divas
Desapareció en 
@BJAlcaldia
 
Su familia y 
@FiscaliaCDMX
 la busca",positivo_sugerencia,neutral,4.31313289658341
Va caminando por la calle y le pegan a la hija. Por suerte recibió una lección rápido.,rtp_cdmx_respuestas_20250418_011923.csv,2025-04-18,False,Va caminando por la calle y le pegan a la hija. Por suerte recibió una lección rápido.,positivo_sugerencia,positivo_sugerencia,2.951485726484419
"Me gusta mucho el servicio, es excelente",ejemplo,2025-04-18,False,"Me gusta mucho el servicio, es excelente",positivo_sugerencia,positivo_sugerencia,2.3982143798972646
"Este servicio es una mierda, nunca llega a tiempo",ejemplo,2025-04-18,True,"Este servicio es una ******, nunca llega a tiempo",negativo,neutral,2.4062943690113068
Sugerencia: deberían poner más unidades,ejemplo,2025-04-18,False,Sugerencia: deberían poner más unidades,positivo_sugerencia,neutral,2.177913977766988
El conductor es muy lento y grosero,ejemplo,2025-04-18,False,El conductor es muy lento y grosero,negativo,neutral,1.374386311192852
"Excelente atención, muy buen servicio",ejemplo,2025-04-18,False,"Excelente atención, muy buen servicio",positivo_sugerencia,neutral,2.222017030133399
"Siempre llegan tarde, es un desastre",ejemplo,2025-04-18,False,"Siempre llegan tarde, es un desastre",negativo,neutral,2.377622301053396
"Pésimo servicio, no lo recomiendo",ejemplo,2025-04-18,False,"Pésimo servicio, no lo recomiendo",negativo,negativo,2.1488883426693843
"Todo bien, gracias por el servicio",ejemplo,2025-04-18,False,"Todo bien, gracias por el servicio",positivo_sugerencia,positivo_sugerencia,2.2214635398387763
"No funciona la ruta, es horrible",ejemplo,2025-04-18,False,"No funciona la ruta, es horrible",negativo,neutral,1.9136558142671307
"El mejor transporte de la ciudad, felicidades",ejemplo,2025-04-18,False,"El mejor transporte de la ciudad, felicidades",positivo_sugerencia,positivo_sugerencia,1.92277484075641
"Odio este servicio, es un asco",ejemplo,2025-04-18,True,"Odio este servicio, es un ****",negativo,neutral,1.9578060328997533
"Podrían mejorar la limpieza, pero está bien",ejemplo,2025-04-18,False,"Podrían mejorar la limpieza, pero está bien",positivo_sugerencia,positivo_sugerencia,1.9890289736827875
"El chofer fue muy amable, gracias",ejemplo,2025-04-18,False,"El chofer fue muy amable, gracias",positivo_sugerencia,neutral,1.988980423680859
"Es un desastre total, no sirve para nada",ejemplo,2025-04-18,False,"Es un desastre total, no sirve para nada",negativo,negativo,2.707368286948028
Abraham Álvarez Rtp x siempre,ejemplo,2025-04-18,False,Abraham Álvarez Rtp x siempre,neutral,neutral,1.9611790012717232
Servicio de mierdaa,Formulario Web,2025-04-18,True,Servicio de ******a,negativo,neutral,1.0
Servicio de mierda,Formulario Web,2025-04-18,True,Servicio de ******,negativo,neutral,1.0
Servicio de mierda,Formulario Web,2025-04-18,True,Servicio de ******,negativo,neutral,1.0
Servicio de mierda porqueria ,Formulario Web,2025-04-18,True,Servicio de ****** porqueria ,negativo,neutral,1.0
Servicio de mierda porqueria maldita,Formulario Web,2025-04-18,True,Servicio de ****** porqueria maldita,negativo,neutral,1.0
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",Formulario Web,2025-04-18,False,"Yo deseo una CDMX sin ilegales tragando en centro sin papeles q L��pez Obrador se los llev�� ala chin a su rancho el no se preocupo x la CDMX vivi�� ac�� nos dej�� echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atr��s despierta M��xico exije el cambio
",negativo,negativo,4.369188448015427
chinguen a su madre culero bola de babosos,Formulario Web,2025-04-18,True,chinguen a su madre ****** bola de babosos,negativo,neutral,1.3483682385620914
